x0,v0,V0,x0_scale,gamma,trajectory_type
-0.33266,-0.997102,1.54851,0.649708,0.376067,converging
0.270582,-5.33237,2.08021,1.3004,0.230165,diverging
-1.67325,0.44149,1.52205,0.970092,0.113353,oscillating
0.25283,-2.06817,2.06282,0.959332,0.59605,converging
-0.338423,-0.490318,1.37115,1.48878,0.196888,converging
0.0711867,0.0235835,0.913185,1.40534,0.0971222,converging
-0.729498,3.49946,1.50001,0.60505,0.123915,diverging
0.096355,-5.73447,1.41551,1.12346,0.18641,diverging
1.47082,-0.962942,1.19291,1.32676,0.181601,oscillating
-1.09214,0.58723,1.58044,0.405657,0.202298,converging
0.485067,0.00480171,0.609135,0.668972,0.695744,converging
-1.19548,-0.736922,1.39399,1.34469,0.364133,converging
-0.642923,-3.36404,1.51732,0.68009,0.150622,diverging
0.0279042,1.58899,1.58209,1.30937,0.206922,oscillating
-0.67254,5.62671,1.79106,0.865633,0.215036,diverging
0.335308,-4.89048,1.67575,1.646,0.229576,diverging
-1.36257,-7.50651,2.09543,1.17718,0.125971,diverging
-0.469077,2.66021,2.08923,1.1188,0.267247,oscillating
0.741144,1.829,2.45641,0.820264,0.562715,converging
-0.360023,4.77088,1.0767,1.37736,0.119566,diverging
-0.263557,3.52446,0.805966,1.62368,0.0977034,diverging
0.27562,-3.48633,1.34724,1.05915,0.512704,diverging
-0.503834,4.07698,2.39886,1.1165,0.0528141,diverging
-2.77192,1.91443,0.909315,1.27552,0.518325,converging
-0.542039,-1.75954,0.564345,0.79171,0.0733299,diverging
2.2196,0.665393,1.14663,0.468908,0.554047,oscillating
0.259092,-1.88676,1.91666,0.909087,0.0501112,oscillating
-0.0559693,-2.6205,1.9434,1.08514,0.329865,oscillating
-1.01022,1.73209,1.182,0.791467,0.32741,oscillating
-1.45588,2.52348,1.18347,0.570072,0.470731,oscillating
1.18797,-1.63966,2.63511,1.29548,0.520776,converging
-2.06533,-3.14592,1.84967,1.05966,0.204021,diverging
-0.741343,-1.75066,1.37837,1.0018,0.40172,oscillating
2.61541,4.45632,2.18539,1.47548,0.420123,diverging
0.668229,1.01582,1.27578,1.11735,0.711158,converging
-0.200629,7.37524,1.68172,0.510144,0.0146025,diverging
2.11466,-5.03107,1.85369,0.969775,0.13138,diverging
0.78201,2.01789,2.25741,0.869922,0.259634,oscillating
0.231965,4.29641,2.04177,0.812576,0.0895489,diverging
2.16265,-2.34241,1.36158,1.40149,0.214958,oscillating
-0.152682,-1.47485,2.31976,0.855499,0.39078,converging
0.144702,3.69353,1.52112,0.990508,0.111058,diverging
-0.104487,0.0302531,1.64198,0.771518,0.180964,converging
-0.250444,5.40095,1.40536,1.08136,0.713468,diverging
0.885126,-5.00704,1.59593,0.495584,0.368371,diverging
-1.04627,-0.376763,1.25812,1.24444,0.552115,converging
2.27935,1.87205,1.32502,0.719551,0.494665,diverging
-0.0150929,-4.88428,2.01276,0.900048,0.555709,diverging
1.17658,0.345124,1.65422,0.917182,0.53828,converging
0.38568,-0.577418,1.24108,0.909296,0.442533,converging
-1.85942,-0.495914,1.04975,1.27936,0.434562,converging
-0.750059,0.365236,2.07027,1.36266,0.153427,oscillating
0.008243,3.40487,0.998436,1.41164,0.219659,diverging
0.210248,3.18986,1.62889,0.9285,0.0584876,diverging
0.257548,-1.4623,2.12195,0.761125,0.264679,converging
-0.046515,2.45267,1.31562,1.47836,0.138221,diverging
-0.201304,-2.12123,1.84331,0.974078,0.41704,converging
-0.0713398,-2.46339,1.32824,1.50782,0.0775379,diverging
0.0421668,-1.90625,1.99206,0.767281,0.0248455,diverging
-0.117731,2.52422,2.65217,0.931583,0.431286,converging
-1.10984,-0.053708,1.38254,0.829628,0.173103,oscillating
0.637669,2.74932,1.72204,0.565256,0.409344,diverging
0.488593,-3.27109,1.40348,0.98652,0.112328,diverging
0.801083,0.674607,2.17451,0.937675,0.644786,converging
-0.308948,3.63433,1.86391,0.444259,0.578469,diverging
0.663437,-2.10401,1.52261,1.17134,0.387655,oscillating
1.62273,0.697828,1.46901,0.56838,0.748869,oscillating
-0.943913,-3.10322,2.00435,0.819174,0.290158,diverging
-0.150739,-0.109936,1.4301,1.01458,0.585485,converging
1.86106,-4.11866,0.720105,1.18896,0.789467,oscillating
-0.194623,0.972211,2.13058,0.995369,0.272217,converging
-2.16892,0.0766262,1.22291,0.908521,0.574505,converging
1.11579,-0.429431,1.97041,0.92945,0.498852,converging
-0.0337125,-6.05892,1.76035,1.09985,0.276006,diverging
-0.827218,3.53765,1.73353,1.09497,0.262237,diverging
-1.18728,-0.390639,1.33105,1.13492,0.382074,converging
1.23433,-1.6782,1.75891,1.42254,0.552476,converging
-0.984951,-0.988094,0.876206,1.83605,0.208722,oscillating
-2.45377,2.18168,1.82889,1.06055,0.416419,converging
0.438952,2.2108,0.932848,0.709029,0.631115,oscillating
2.23999,-0.143786,1.58044,1.12012,0.3773,converging
-0.0310136,2.1558,1.45928,0.918019,0.493266,converging
0.052796,0.176072,1.29655,0.642841,0.438866,converging
-1.88359,1.49372,1.07443,0.693363,0.167587,diverging
1.41513,-0.334085,1.97257,0.897994,0.700548,converging
0.0298434,-1.25814,1.15636,0.820606,0.744135,converging
-0.618189,1.93606,1.80058,1.24471,0.512368,converging
1.13991,-1.44627,1.89058,1.36121,0.386227,converging
-0.545705,3.42436,1.4658,1.16738,0.0480987,diverging
-0.289055,0.647909,0.919925,1.15113,0.116965,oscillating
0.23672,0.855452,1.55382,1.06963,0.0839262,oscillating
-0.215734,2.34764,0.533126,0.993151,0.616887,oscillating
-1.87037,0.153831,0.894402,0.721317,0.248162,oscillating
0.569875,-1.54958,0.773196,1.17859,0.269075,oscillating
-1.91361,-2.566,0.723825,0.899817,0.616075,diverging
-0.565275,-2.91454,2.03366,0.740387,0.190362,diverging
0.294812,5.68689,2.79636,0.967558,0.34124,diverging
-0.528595,-4.13097,1.42907,0.594079,0.433951,diverging
-0.590923,0.594314,1.3196,0.875586,0.474183,converging
-0.804376,3.34055,1.31357,0.936616,0.199171,diverging
1.20157,3.93015,1.91386,0.706237,0.220465,diverging
-0.0299143,-0.180851,2.21787,0.948543,0.121438,converging
-2.00926,2.14736,1.68554,1.39748,0.570574,converging
-0.448693,-3.9661,1.3789,1.15576,0.256805,diverging
0.569826,-1.16124,1.26055,0.617649,0.27077,converging
1.00703,1.80226,0.961537,1.11822,0.377346,diverging
1.39055,-4.50203,1.24937,0.808481,0.633668,diverging
-0.680427,1.79324,1.83336,1.78863,0.484004,converging
-1.34769,0.61762,2.01484,1.02358,0.221944,oscillating
0.762353,-1.42019,2.12029,1.01065,0.604499,converging
-2.32349,3.09064,1.69369,1.2334,0.201552,diverging
-0.984443,1.24525,2.12324,1.38177,0.257299,oscillating
-0.524199,2.33094,1.09906,1.66477,0.518403,converging
-0.0823023,-1.42778,1.7136,1.50233,0.397507,converging
-1.39885,-1.09798,1.27133,0.913491,0.331126,oscillating
-0.497984,0.281076,0.73424,1.15087,0.193309,converging
0.239356,-3.33966,0.673588,1.22702,0.216842,diverging
0.562187,-0.724404,1.66193,0.552717,0.274146,converging
0.720785,-1.85949,1.39985,0.687912,0.438972,converging
1.18197,-1.66176,1.42968,0.602564,0.173285,diverging
-2.01183,-3.82659,2.25863,0.983308,0.214239,diverging
1.26164,2.29216,1.49575,0.926991,0.32478,diverging
1.53827,1.96851,2.26147,1.01895,0.0970996,diverging
0.0114086,-3.60757,1.01804,0.835346,0.205753,diverging
-1.0712,1.48323,1.85153,0.799555,0.55004,converging
-1.10434,-1.22824,1.03174,0.956798,0.281386,oscillating
0.151244,-0.635199,1.4044,0.564135,0.581493,converging
-0.189493,-2.4105,2.22297,1.07849,0.496393,converging
-0.404643,-1.30408,1.71468,0.711287,0.250647,converging
-0.412157,-1.9777,1.38888,0.845349,0.204446,diverging
0.78648,-0.328466,1.69053,0.939424,0.691277,converging
1.92797,-4.55641,1.01733,0.743644,0.154763,diverging
-0.654921,1.27256,1.32513,1.49278,0.276888,oscillating
0.991185,-0.904163,1.56775,1.03901,0.342001,converging
1.09408,-1.07306,2.16622,1.13263,0.138034,oscillating
0.616204,2.33995,1.12148,1.11959,0.284351,diverging
-0.755417,2.01415,1.97531,1.04558,0.378412,converging
-1.23569,1.76706,1.54242,0.898312,0.376872,converging
-3.2971,1.85802,1.49237,0.725955,0.258323,oscillating
1.46516,-0.0759026,1.65415,1.05082,0.318954,converging
-0.541226,0.466067,1.02124,1.27762,0.206542,converging
1.29717,0.0311808,1.93959,0.909272,0.0599399,oscillating
0.978328,-4.11324,1.15321,1.02943,0.275487,diverging
-0.070902,-4.47029,2.5037,1.31036,0.445214,diverging
1.53859,0.739608,1.49214,0.707821,0.733415,converging
-0.401886,2.24015,1.88647,0.586749,0.515438,converging
-1.02835,1.18779,1.03477,1.3225,0.0321917,diverging
-0.137775,-0.277213,1.4166,0.642074,0.250723,converging
0.316334,4.79408,1.86596,0.983357,0.282692,diverging
-1.0591,-7.1149,1.14869,1.48252,0.26616,diverging
-0.337091,-6.2688,1.0837,0.938449,0.631344,diverging
0.0326225,-0.985145,1.47244,0.608825,0.467037,converging
-0.639965,0.715286,2.09275,1.28429,0.0432774,oscillating
0.73477,-2.29394,1.23121,0.720583,0.461826,oscillating
-1.46463,5.13306,2.32041,1.33504,0.088184,diverging
-0.919924,2.02246,1.11319,0.928156,0.166234,diverging
0.203832,0.447371,0.996121,0.937677,0.280793,converging
0.611549,0.348898,1.95931,0.835196,0.768911,converging
-0.399725,-1.2457,1.27325,1.3059,0.0461777,oscillating
0.84665,-0.126285,2.02233,1.22721,0.110324,oscillating
-0.783297,1.81562,1.0126,0.89289,0.376215,oscillating
1.25854,2.41166,1.75765,0.82544,0.497618,diverging
-0.19773,1.23307,0.574543,1.25564,0.469781,converging
-0.505752,2.74428,0.609914,0.79741,0.392199,diverging
-0.663795,1.11629,0.885014,0.511618,0.297427,converging
0.586723,2.98552,2.131,0.845878,0.592885,oscillating
0.243678,-5.36109,1.49071,1.36477,0.448779,diverging
-0.61908,-0.166987,1.15674,0.949738,0.239376,converging
-0.490025,2.42218,1.84469,1.2466,0.175225,diverging
2.44039,4.17561,2.03103,0.846327,0.128896,diverging
0.265599,-2.57595,1.6584,1.13595,0.329597,oscillating
-0.437576,-4.02586,1.34129,1.18644,0.32663,diverging
-1.38524,2.62275,1.95954,1.00783,0.499879,converging
-0.527728,-1.14455,1.90039,1.45645,0.354362,converging
1.8289,7.86612,1.56601,1.18653,0.556682,diverging
0.0129587,-1.61896,1.43462,1.38051,0.18506,oscillating
-0.467085,-3.27873,0.747979,1.0993,0.361444,diverging
1.49313,-4.15832,1.14051,1.22301,0.0127724,diverging
1.35839,-1.92197,1.27048,1.15638,0.126749,diverging
0.115221,3.94547,1.03726,1.18467,0.585302,diverging
-0.0550459,-0.541434,1.74533,1.18026,0.482599,converging
0.567155,-2.54401,1.0113,1.02992,0.554627,oscillating
-0.925334,-2.9136,1.18167,0.970152,0.403675,diverging
-0.906356,0.0409247,2.52289,0.905968,0.6305,converging
-0.963063,-1.95185,0.620198,1.26753,0.188424,diverging
-0.597482,-1.59143,1.07137,1.09198,0.586436,converging
0.178178,1.11737,1.24996,1.11616,0.211468,oscillating
2.15776,-1.00319,1.60781,1.29063,0.195825,oscillating
-0.118337,-0.566803,0.900202,0.564144,0.3443,converging
0.430654,0.31071,2.30568,1.08625,0.41249,converging
0.888059,-4.07622,2.19903,1.46866,0.140493,diverging
0.80831,4.07049,1.03904,0.897609,0.379876,diverging
-0.42321,1.28609,2.53599,1.23638,0.319474,converging
0.162762,2.87916,1.20815,0.6417,0.632194,oscillating
0.0272925,-3.58081,0.827269,0.795767,0.0586747,diverging
0.189558,-0.664762,1.20429,1.22975,0.544889,converging
-0.799047,1.30483,0.994217,1.00522,0.28845,oscillating
-0.553439,-4.8989,1.0037,0.683256,0.511227,diverging
2.12617,0.758525,1.38887,1.10941,0.148013,oscillating
1.24279,-0.792299,2.39203,1.52102,0.314426,converging
1.59841,4.25409,1.31826,0.862934,0.779841,diverging
2.28426,2.14668,0.981482,1.69658,0.257891,diverging
-0.0128197,2.67584,1.4455,1.19875,0.441192,oscillating
-0.90685,-1.63049,1.39044,0.997645,0.325404,oscillating
-1.04769,-2.27093,0.653075,0.789604,0.219869,diverging
-0.781588,-0.407245,1.22943,1.06611,0.366368,converging
-0.960011,1.67997,1.39059,1.34365,0.745886,converging
1.0968,1.05376,1.34504,0.989874,0.0706107,oscillating
0.459542,-0.964251,1.30096,1.16664,0.412977,converging
0.20745,1.99967,1.9618,0.946022,0.187476,oscillating
-0.6531,1.02778,0.945143,1.26323,0.315058,converging
-1.0769,-5.48177,2.08075,0.712458,0.559449,diverging
0.330737,-4.38463,0.981386,1.1518,0.555931,diverging
-1.07757,0.307259,1.41587,1.07173,0.170001,oscillating
-1.23421,1.54931,2.59759,0.889426,0.464635,converging
-1.65627,1.7748,1.97132,1.19272,0.582994,converging
0.124045,4.38099,0.674372,0.683176,0.228249,diverging
0.940995,-1.40548,2.16073,0.765309,0.446799,converging
-0.398054,-2.65499,1.46736,0.939378,0.042755,diverging
1.63426,3.49321,1.14397,1.19386,0.586707,diverging
-0.903859,0.422093,1.38924,1.17557,0.460361,converging
0.323278,0.830926,0.877725,1.46138,0.556584,converging
0.883486,-1.83013,0.704861,1.42233,0.620681,converging
1.59675,-0.0459594,1.09183,1.08727,0.0672967,oscillating
-0.361294,0.265897,1.68213,1.42248,0.46486,converging
0.00108602,-2.64941,2.04687,1.06937,0.354568,oscillating
-1.33651,6.60858,2.24657,1.25465,0.186609,diverging
0.654401,3.36871,2.04985,1.09884,0.0892783,diverging
-1.06394,0.72447,1.55185,0.754038,0.603333,converging
0.756319,-4.21559,0.669817,0.702843,0.0432667,diverging
1.02046,-0.783346,1.18252,1.24671,0.558273,converging
-1.09705,-0.253537,1.58875,1.23391,0.26086,converging
-0.420976,1.63007,2.88313,1.71513,0.598433,converging
1.02525,0.499104,1.57533,0.784339,0.690875,converging
-0.0860967,0.866126,2.25008,0.779439,0.520468,converging
-0.58522,-1.47984,0.955889,0.673908,0.0433372,diverging
-0.721636,3.40526,1.86355,0.666116,0.713988,oscillating
-1.09507,5.83499,1.6774,1.31625,0.447027,diverging
-0.424121,-0.713166,2.33533,0.483331,0.340149,converging
0.568621,-1.16986,1.21687,0.697181,0.310466,converging
1.57969,0.383695,1.78453,0.905939,0.301404,oscillating
-1.03788,-1.40698,0.896621,1.01985,0.0779402,diverging
-1.4889,-0.503682,1.89825,1.3007,0.0220378,oscillating
2.56767,1.52601,2.29652,0.773912,0.48488,diverging
1.57421,2.89909,1.03671,1.35428,0.167756,diverging
-0.271489,0.783787,0.984331,0.860333,0.294134,converging
-0.157445,-1.00406,2.03832,1.00695,0.0530013,oscillating
0.285303,0.342954,1.44547,0.724803,0.160879,converging
-1.06447,-4.02188,1.34709,1.12698,0.377016,diverging
1.72477,0.638334,1.56085,1.26735,0.568611,converging
0.610338,1.12031,0.851381,0.890646,0.125767,oscillating
1.20237,-3.44995,1.95167,0.92508,0.387575,diverging
0.615993,-3.51103,2.217,1.31955,0.156238,diverging
-0.552943,2.17416,0.801881,1.24157,0.704533,converging
-0.53064,1.4202,1.82262,0.859926,0.328747,converging
-1.58586,1.52102,1.29119,1.22365,0.380868,converging
-1.83379,1.87971,1.33288,0.907882,0.212212,diverging
-0.837052,-2.88617,1.25967,0.766359,0.353428,diverging
0.516084,0.235536,2.21824,0.970652,0.299016,converging
-0.909798,-3.01784,1.39429,1.29634,0.0671636,diverging
0.0460136,0.783471,1.87723,0.97779,0.209788,converging
-0.211249,2.64956,1.84374,0.903933,0.38864,oscillating
-1.4013,-2.92876,1.20376,1.33199,0.127059,diverging
0.609295,4.7016,1.28724,1.08401,0.277401,diverging
-0.46961,0.466456,1.94579,0.691863,0.0178444,oscillating
1.43194,-4.46579,1.4055,0.884776,0.252392,diverging
0.48824,0.175268,1.28373,1.25747,0.657423,converging
0.709664,2.41126,1.30911,0.937035,0.21888,diverging
1.46711,-5.09455,1.85695,0.875294,0.342316,diverging
-0.843211,-4.18883,2.07398,0.989134,0.148813,diverging
-0.396642,1.8935,1.38956,0.776668,0.383997,converging
0.970491,-0.345735,1.23576,0.739562,0.245693,converging
0.146824,0.197051,0.775672,1.19274,0.0368795,converging
-0.294199,2.80002,1.02362,1.13022,0.394195,diverging
1.43588,-1.65248,0.781486,0.537866,0.287097,oscillating
-0.422276,-2.15549,1.09652,0.463646,0.572801,oscillating
-0.162535,-0.26199,1.6233,0.957901,0.388834,converging
-1.18977,-6.00921,1.27547,0.966299,0.0661258,diverging
-0.211707,1.65507,2.59223,0.939485,0.131543,oscillating
0.497055,0.721421,0.890879,0.781173,0.436196,converging
-0.288165,0.787596,1.43698,0.81947,0.333892,converging
-0.653775,-2.26796,1.31916,0.611844,0.0618494,diverging
-0.148432,-0.23004,1.1559,0.69516,0.117195,converging
1.31678,1.82769,1.39006,0.925274,0.334464,diverging
-0.0806876,-2.40259,0.563489,1.26668,0.0405626,diverging
-1.55153,-1.32909,1.79177,1.40294,0.6603,converging
-0.819533,2.05069,2.80961,1.02882,0.606929,converging
-1.07611,-0.599721,1.52598,1.07084,0.570135,converging
0.48134,-1.86249,1.63037,1.03153,0.203893,oscillating
1.32141,2.10879,1.57343,0.861116,0.0548942,diverging
1.26454,1.15425,1.72286,0.593724,0.418908,oscillating
-0.250009,1.05983,0.948375,0.824697,0.542515,converging
1.7197,1.9392,1.33035,0.883998,0.379176,diverging
0.252437,2.89488,2.35344,0.999619,0.520082,oscillating
1.61246,2.93114,0.675178,1.34034,0.0918531,diverging
-0.300908,3.79553,0.975071,1.09782,0.67211,diverging
-1.20563,0.731791,1.32758,1.0452,0.161296,oscillating
-1.01001,0.129829,1.52557,0.93363,0.479283,converging
1.63484,0.364843,0.706113,1.17833,0.0946002,oscillating
-0.228503,1.14146,1.75279,1.08574,0.333741,converging
1.19903,2.54537,2.60832,1.00891,0.084482,diverging
-0.767662,-2.67013,1.91856,1.25834,0.325398,diverging
-0.114582,-2.15155,0.860524,1.12367,0.645967,oscillating
-1.0857,-0.847878,2.05559,0.435315,0.101291,diverging
0.744704,-2.32094,0.859076,1.10582,0.598398,oscillating
1.27506,-0.73464,1.22094,0.871567,0.249026,converging
0.794955,1.85932,1.44208,1.10495,0.418728,oscillating
-2.59494,-2.67439,1.42906,1.48694,0.00755421,diverging
0.6006,-2.02313,2.21456,0.650452,0.159953,diverging
0.868521,-1.3676,0.865447,1.5094,0.415193,converging
-0.982895,-2.82842,0.840525,1.28763,0.569582,diverging
0.350632,-1.13308,2.00699,1.24164,0.153772,oscillating
-0.11571,3.70528,2.46892,1.06383,0.10954,diverging
-0.750824,-1.01058,1.1838,1.245,0.11111,oscillating
0.695401,1.48035,1.5886,0.785139,0.359416,oscillating
0.179079,-2.42623,1.45501,1.25612,0.146317,diverging
1.02331,2.63169,1.89621,0.969889,0.54016,oscillating
-1.03765,-3.22821,1.36874,1.20631,0.476981,diverging
-0.562481,-3.57613,1.74623,0.732218,0.346436,diverging
-0.58166,-2.55394,1.226,1.46244,0.578562,oscillating
1.41908,1.33825,2.43536,0.919182,0.0538622,diverging
0.181862,0.674116,0.870896,1.0268,0.179449,converging
1.31461,0.883,1.22957,0.966921,0.530086,converging
-0.391316,-0.0327777,2.50314,1.45135,0.791407,converging
-0.473462,2.54172,1.91148,0.633514,0.57857,converging
1.38051,1.47982,0.860664,1.18422,0.147106,diverging
0.294401,-2.50271,1.50948,1.06307,0.772388,converging
-1.08087,2.26508,1.43339,1.03689,0.588901,converging
1.24517,0.00333837,1.62273,1.39567,0.219832,oscillating
-0.860335,-2.57525,2.16279,1.12927,0.409753,oscillating
-1.6575,2.95509,2.28337,1.37491,0.61413,converging
-1.03148,-1.13004,1.40432,0.676563,0.567796,oscillating
-0.00589362,2.85898,2.11159,1.04763,0.371189,oscillating
0.826692,1.65992,1.6161,0.899421,0.837044,converging
-0.042539,0.21828,0.905398,1.32231,0.452509,converging
-0.342361,-3.22873,2.13363,0.714805,0.817072,oscillating
3.13803,-2.5344,1.89594,1.08674,0.0531665,diverging
0.317639,2.03998,1.56246,0.715814,0.643489,converging
-0.535418,-2.74394,1.79171,0.866333,0.53939,oscillating
0.148166,2.02398,1.35017,1.05218,0.392797,oscillating
0.330319,5.00071,0.536748,0.904045,0.37749,diverging
1.45253,-0.591923,1.5948,0.873351,0.0111806,oscillating
0.745241,-0.424898,2.1231,0.816624,0.291852,converging
0.319598,0.786433,1.92213,1.39293,0.488981,converging
0.676061,-2.67265,1.34188,1.51467,0.207555,diverging
-0.196413,0.565761,1.48272,1.34056,0.297055,converging
1.14387,-0.187238,1.17023,1.42756,0.245227,converging
0.729143,0.183587,1.50686,1.39636,0.265668,converging
-0.631122,1.77326,1.43517,0.920995,0.0786409,diverging
-0.56323,-0.58233,1.78534,1.19505,0.198736,converging
0.606352,-1.19208,1.64549,1.24036,0.380032,converging
